latitude	longitude	store_name	code	location	imei
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	863033069630348180
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	863033069630348982
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	863033069630348180
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	359043379931766460
50.23805	8.86704	Nidderau	DE	Europe/Berlin	863033069630348826
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	8630330696303482303
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661222
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661404
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317661644
41.16704	-73.20483	Bridgeport	US	America/New_York	863033069630348222
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303481875
-11.78333	19.91667	Luena	AO	Africa/Luanda	8630330696303482436
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348214
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	359043379931766551
44.22639	22.53083	Negotin	RS	Europe/Belgrade	8630330696303481586
3.8801	-77.03116	Buenaventura	CO	America/Bogota	3590433799317661958
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303482436
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317661990
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303481503
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317661123
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317662196
40.58654	-122.39168	Redding	US	America/Los_Angeles	359043379931766569
42.22718	14.39024	Lanciano	IT	Europe/Rome	863033069630348859
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661750
49.03685	8.70745	Bretten	DE	Europe/Berlin	359043379931766684
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303481438
37.65639	126.835	Goyang-si	KR	Asia/Seoul	359043379931766395
52.66277	-2.01111	Great Wyrley	GB	Europe/London	863033069630348859
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303482352
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303481727
45.75279	130.57211	Boli	CN	Asia/Shanghai	863033069630348164
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481305
41.54566	-71.29144	Middletown	US	America/New_York	863033069630348289
39.57582	-105.11221	Ken Caryl	US	America/Denver	3590433799317661149
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303481370
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481024
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	8630330696303482337
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303481156
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481008
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317662089
-4.24444	-42.29444	Barras	BR	America/Fortaleza	359043379931766403
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	863033069630348073
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766502
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317662022
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661479
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481909
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	863033069630348529
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481115
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317661487
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	3590433799317661222
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303482295
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303481511
50.74497	3.20639	Mouscron	BE	Europe/Brussels	863033069630348149
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348297
10.7375	122.9666	Talisay	PH	Asia/Manila	3590433799317661115
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317661347
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317661438
51.26	-2.1875	Westbury	GB	Europe/London	3590433799317661859
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481966
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766601
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	359043379931766627
19.32932	-98.1664	Contla	MX	America/Mexico_City	863033069630348834
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	3590433799317661404
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	359043379931766668
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	8630330696303481719
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317662097
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	3590433799317662071
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	8630330696303481024
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	863033069630348206
57.47908	-4.22398	Inverness	GB	Europe/London	359043379931766155
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303481115
32.65246	51.67462	Isfahan	IR	Asia/Tehran	3590433799317662089
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766312
12.37169	123.62494	Masbate	PH	Asia/Manila	8630330696303482253
50.79205	-1.08593	Southsea	GB	Europe/London	863033069630348701
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303481990
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317662212
40.60538	-73.75513	Far Rockaway	US	America/New_York	8630330696303481537
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	863033069630348453
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303482311
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317661214
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	3590433799317661115
43.91452	-69.96533	Brunswick	US	America/New_York	359043379931766890
28.90054	-81.26367	Deltona	US	America/New_York	359043379931766049
21.34222	71.30633	Kundla	IN	Asia/Kolkata	359043379931766452
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	8630330696303481305
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303481933
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481057
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	863033069630348909
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481297
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348263
28.90054	-81.26367	Deltona	US	America/New_York	863033069630348727
25.92493	73.66633	Sojat	IN	Asia/Kolkata	8630330696303482378
10.15031	-73.9614	El Copey	CO	America/Bogota	359043379931766585
43.1009	-75.23266	Utica	US	America/New_York	863033069630348149
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317662022
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	359043379931766031
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	863033069630348396
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303481065
57.47908	-4.22398	Inverness	GB	Europe/London	3590433799317662311
40.60538	-73.75513	Far Rockaway	US	America/New_York	863033069630348420
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661370
6.46346	-2.31938	Bibiani	GH	Africa/Accra	8630330696303481016
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348677
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	863033069630348669
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	8630330696303481230
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	3590433799317661024
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766106
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303482261
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	8630330696303482154
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661370
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	359043379931766486
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303481743
54.60528	18.34717	Reda	PL	Europe/Warsaw	863033069630348768
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317661065
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303482378
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	359043379931766023
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766965
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317661305
37.60876	-77.37331	Mechanicsville	US	America/New_York	3590433799317661321
30.21121	74.4818	Malaut	IN	Asia/Kolkata	8630330696303481222
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	359043379931766213
-34.88422	150.60036	Nowra	AU	Australia/Sydney	8630330696303481321
16.455	120.5875	La Trinidad	PH	Asia/Manila	863033069630348073
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	8630330696303481990
41.24255	-82.61573	Norwalk	US	America/New_York	863033069630348594
40.58654	-122.39168	Redding	US	America/Los_Angeles	8630330696303481917
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	8630330696303481172
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766049
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	3590433799317661172
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661560
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	8630330696303481255
45.51667	4.86667	Vienne	FR	Europe/Paris	359043379931766387
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	3590433799317661495
49.88307	-119.48568	Kelowna	CA	America/Vancouver	359043379931766510
55.39485	43.83992	Arzamas	RU	Europe/Moscow	863033069630348685
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766304
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	8630330696303481172
43.54072	-116.56346	Nampa	US	America/Boise	8630330696303482246
-11.94306	-76.70944	Chosica	PE	America/Lima	863033069630348586
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	8630330696303481107
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317661206
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	863033069630348123
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	3590433799317661982
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317661362
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317662154
8.62261	-70.20749	Barinas	VE	America/Caracas	863033069630348685
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303481487
40.70995	0.57856	Amposta	ES	Europe/Madrid	863033069630348230
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	359043379931766270
3.51667	11.5	Mbalmayo	CM	Africa/Douala	863033069630348644
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303482154
49.68369	8.61839	Bensheim	DE	Europe/Berlin	8630330696303482014
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	3590433799317662212
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348065
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661040
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481321
50.9803	11.32903	Weimar	DE	Europe/Berlin	359043379931766452
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	863033069630348230
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	359043379931766353
10.61285	12.19458	Biu	NG	Africa/Lagos	863033069630348289
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303482089
49.28669	1.00288	Elbeuf	FR	Europe/Paris	359043379931766262
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661545
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766551
42.16808	-88.42814	Huntley	US	America/Chicago	863033069630348420
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	3590433799317661230
35.8	137.23333	Gero	JP	Asia/Tokyo	8630330696303482386
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303481230
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	3590433799317661057
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	359043379931766726
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303482048
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348057
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	359043379931766171
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481008
-32.45242	-71.23106	La Ligua	CL	America/Santiago	863033069630348461
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	3590433799317661529
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	359043379931766916
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	863033069630348594
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	863033069630348891
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	359043379931766874
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303481495
50.9803	11.32903	Weimar	DE	Europe/Berlin	8630330696303481958
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348958
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303482444
34.25807	-88.70464	Tupelo	US	America/Chicago	863033069630348099
23.04419	-82.00919	Jaruco	CU	America/Havana	8630330696303482014
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348230
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481701
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	3590433799317661156
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661792
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661453
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766817
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482485
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	8630330696303482188
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	8630330696303481529
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303481115
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303482410
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481693
29.84576	-90.10674	Estelle	US	America/Chicago	3590433799317661347
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661735
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	3590433799317661289
4.73245	-74.26419	Madrid	CO	America/Bogota	863033069630348602
44.27804	-88.27205	Kaukauna	US	America/Chicago	359043379931766031
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317662105
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317662139
41.55815	-73.0515	Waterbury	US	America/New_York	3590433799317661719
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661859
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	863033069630348453
49.68369	8.61839	Bensheim	DE	Europe/Berlin	863033069630348701
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	863033069630348289
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481065
51.08468	7.11393	Burscheid	DE	Europe/Berlin	3590433799317662394
40.93121	-73.89875	Yonkers	US	America/New_York	8630330696303481693
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661149
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303482048
3.27833	32.88667	Kitgum	UG	Africa/Kampala	8630330696303481446
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766015
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303482030
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303481461
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	359043379931766437
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	359043379931766155
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317662022
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766304
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	863033069630348776
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	3590433799317661065
19.32932	-98.1664	Contla	MX	America/Mexico_City	863033069630348982
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317661560
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	359043379931766106
42.93369	-72.27814	Keene	US	America/New_York	863033069630348198
37.65639	126.835	Goyang-si	KR	Asia/Seoul	3590433799317661313
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317662261
50.50301	13.63617	Most	CZ	Europe/Prague	8630330696303481586
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	3590433799317661685
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	8630330696303481982
56.56317	-2.58736	Arbroath	GB	Europe/London	8630330696303481750
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	8630330696303481560
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	359043379931766866
51.65	-0.2	Barnet	GB	Europe/London	359043379931766452
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766148
6.95194	121.96361	Recodo	PH	Asia/Manila	8630330696303482022
53.63333	9.85	Halstenbek	DE	Europe/Berlin	359043379931766171
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	359043379931766908
51.40148	-1.32471	Newbury	GB	Europe/London	359043379931766502
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	8630330696303481214
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303482246
33.08014	-83.2321	Milledgeville	US	America/New_York	3590433799317662402
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661784
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317662303
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	863033069630348008
34.56861	105.89333	Beidao	CN	Asia/Shanghai	863033069630348883
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481305
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	3590433799317662402
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661305
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	863033069630348636
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	8630330696303482444
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661073
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317661313
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	359043379931766015
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317661610
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	359043379931766692
37.60876	-77.37331	Mechanicsville	US	America/New_York	3590433799317661586
39.08367	-84.50855	Covington	US	America/New_York	8630330696303481701
49.13645	8.91229	Eppingen	DE	Europe/Berlin	359043379931766593
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661826
39.00622	-77.4286	Sterling	US	America/New_York	359043379931766551
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	359043379931766650
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	359043379931766254
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303482253
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	8630330696303481511
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766809
39.57582	-105.11221	Ken Caryl	US	America/Denver	359043379931766262
24.05979	77.40858	Leteri	IN	Asia/Kolkata	863033069630348347
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317661172
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303481131
41.91886	8.73812	Ajaccio	FR	Europe/Paris	8630330696303481859
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303482147
10.7375	122.9666	Talisay	PH	Asia/Manila	359043379931766593
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317661073
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303482113
35.82756	137.95378	Ina	JP	Asia/Tokyo	863033069630348495
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661354
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303481800
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317661727
34.06635	-84.67837	Acworth	US	America/New_York	863033069630348818
56.56317	-2.58736	Arbroath	GB	Europe/London	3590433799317662378
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	8630330696303482139
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	8630330696303481768
44.80477	-0.59543	Talence	FR	Europe/Paris	863033069630348313
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	359043379931766122
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348693
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317662048
34.9	137.5	Shinshiro	JP	Asia/Tokyo	359043379931766924
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661891
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	359043379931766718
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	3590433799317661222
26.18924	-98.15529	San Juan	US	America/Chicago	359043379931766569
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	3590433799317662006
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317662402
50.82882	-0.32247	Lancing	GB	Europe/London	863033069630348537
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303482089
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303481735
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	863033069630348883
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	8630330696303481727
