ts	imei	mwra	c.dogalize	c.android.gm	c.android.youtube	c.katana	c.android.chrome	c.updateassist	c.UCMobile.intl	c.raider	c.UCMobile.x86	c.android.vending
2018-05-05 13:02:00	8630330696303481529	1.00000	13.15541	8.69652	14.70970	6.51623	8.72415	74.53386	9.10378	84.60896	3.33676	61.02648
2018-05-05 13:03:00	359043379931766510	1.00000	14.53648	12.05706	13.67315	9.48087	7.12479	7.08040	32.59985	51.05576	23.62602	55.08333
2018-05-05 13:04:00	3590433799317662048	1.00000	5.59690	10.52152	15.90824	8.26821	8.26860	54.45329	30.05234	11.97776	70.34646	46.15085
2018-05-05 13:05:00	8630330696303482147	0.00000	12.05310	10.45996	12.91607	11.08074	7.26867	94.36600	80.71624	5.57865	26.17495	43.95821
2018-05-05 13:06:00	8630330696303481651	0.00000	5.90490	8.42303	12.97103	12.33995	15.65764	62.97341	18.12372	56.78342	78.62696	67.87913
2018-05-05 13:07:00	8630330696303481800	0.00000	9.05659	9.92939	12.53040	13.50058	11.17832	40.59082	37.54520	2.14492	0.50319	29.34992
2018-05-05 13:08:00	359043379931766841	0.00000	8.98950	8.66304	11.75432	13.69508	9.61659	61.47484	64.35257	66.81710	4.93047	56.13494
2018-05-05 13:09:00	8630330696303481024	1.00000	7.98843	9.53285	11.74021	7.84645	8.88196	43.25651	87.33479	93.06918	49.64245	30.78738
2018-05-05 13:10:00	359043379931766593	1.00000	10.33494	8.59425	10.99835	7.06695	7.85778	52.41307	70.67035	15.73829	44.43362	77.79557
2018-05-05 13:11:00	359043379931766692	1.00000	10.65474	7.80801	11.74366	7.91462	7.92049	42.88746	74.37459	94.69851	59.77798	2.57943
2018-05-05 13:12:00	8630330696303482014	0.00000	9.62250	5.50282	9.66903	12.38703	13.17553	12.98445	45.35137	85.28375	86.07626	61.05398
2018-05-05 13:13:00	863033069630348586	0.00000	10.00684	7.88128	10.92784	7.32710	6.98919	14.15707	44.56580	57.11936	98.35162	44.43413
2018-05-05 13:14:00	8630330696303482154	0.00000	7.83799	8.21684	10.69601	11.99125	11.92400	9.63540	49.49488	89.21291	7.49425	92.63227
2018-05-05 13:15:00	8630330696303482212	0.00000	13.74493	6.52185	10.47641	12.07039	11.53930	8.65585	74.69867	33.90017	65.21199	20.44533
2018-05-05 13:16:00	359043379931766767	1.00000	6.93184	7.88888	10.51111	11.11176	9.54113	3.66577	56.26838	6.19788	18.25850	9.61478
2018-05-05 13:17:00	3590433799317661537	1.00000	9.20509	13.57063	14.59743	9.09478	8.11409	41.15929	47.61236	35.69812	42.39698	74.08355
2018-05-05 13:18:00	3590433799317661263	0.00000	8.93394	10.06124	13.64113	15.31168	9.53560	42.94862	44.04817	94.24438	94.63796	1.22774
2018-05-05 13:19:00	8630330696303482238	1.00000	13.49381	12.14749	14.31782	10.14488	9.37820	47.90569	30.49743	13.15598	16.17996	86.00937
2018-05-05 13:20:00	8630330696303481982	0.00000	13.07764	9.91565	10.76153	14.22329	7.64049	61.24127	53.91258	11.39245	88.34362	68.57627
2018-05-05 13:21:00	3590433799317661693	0.00000	11.06301	7.21006	12.91588	7.63932	12.93465	87.42410	88.57265	21.10501	74.11460	48.91178
2018-05-05 13:22:00	8630330696303482444	1.00000	13.20068	6.86162	11.20959	6.45227	10.03470	18.40944	3.99935	3.54136	34.93689	98.06151
2018-05-05 13:23:00	8630330696303481321	1.00000	9.20576	14.06214	13.16901	12.40932	8.85552	51.81772	79.86933	22.77425	84.46080	44.75307
2018-05-05 13:24:00	3590433799317662055	1.00000	6.26165	13.51828	13.36933	8.82327	10.04076	41.96981	71.13057	26.28178	27.48557	42.99890
2018-05-05 13:25:00	359043379931766064	0.00000	6.51883	8.90050	14.87774	17.62727	10.35729	94.17469	16.89667	43.14269	89.04796	88.30018
2018-05-05 13:26:00	359043379931766767	1.00000	10.20848	7.72997	10.55148	10.47421	9.34181	83.28287	68.63370	40.54070	24.49877	6.53950
2018-05-05 13:27:00	863033069630348297	1.00000	6.26405	11.98188	15.51238	11.43721	8.30742	62.66235	37.63115	98.70288	55.15311	6.08118
2018-05-05 13:28:00	863033069630348537	1.00000	12.58685	10.37748	13.39792	8.06567	7.49605	26.31211	10.08149	3.73362	4.83311	14.91732
2018-05-05 13:29:00	8630330696303481701	0.00000	7.71213	8.92662	11.96630	12.84852	12.65380	35.89567	63.91892	95.95859	26.16243	94.38672
2018-05-05 13:30:00	8630330696303481313	1.00000	15.27476	7.51512	12.85929	7.97499	9.07008	95.30371	39.86102	17.67658	35.78805	77.99630
2018-05-05 13:31:00	359043379931766049	1.00000	8.48182	12.72415	14.22254	7.76744	8.30669	63.91749	1.97314	76.71164	31.13588	92.59727
2018-05-05 13:32:00	3590433799317662071	1.00000	15.23988	13.47411	15.50937	8.50154	7.94316	56.97799	81.71639	73.12122	69.20468	15.01604
2018-05-05 13:33:00	863033069630348925	0.00000	14.80664	5.21676	8.15986	13.64626	9.85276	99.58517	98.73051	59.74963	54.29681	10.48832
2018-05-05 13:34:00	863033069630348594	1.00000	8.70132	13.63551	9.92446	6.71532	10.08456	9.56383	60.29005	53.73489	53.18483	71.41637
2018-05-05 13:35:00	3590433799317661842	1.00000	9.96746	15.40301	11.43912	8.48257	6.20114	93.68118	39.67381	78.66318	6.21837	66.03393
2018-05-05 13:36:00	3590433799317661792	1.00000	11.11494	6.25291	12.66479	9.22822	9.75634	77.49464	52.14123	53.33188	38.09853	50.52985
2018-05-05 13:37:00	8630330696303481214	1.00000	7.66992	12.11556	14.53268	14.31573	8.60431	59.19816	22.60902	82.09316	1.62490	8.36777
2018-05-05 13:38:00	8630330696303482352	1.00000	11.85073	8.13030	10.96697	9.43322	7.66022	77.26505	8.24737	11.13564	48.93843	90.78827
2018-05-05 13:39:00	8630330696303482337	0.00000	8.95656	10.13495	15.50200	10.32269	9.95546	74.73800	56.55054	78.29699	59.72061	87.33450
2018-05-05 13:40:00	3590433799317661206	0.00000	8.76419	8.53284	13.21704	10.53310	14.44103	65.99605	97.28399	80.96129	1.53168	34.54045
2018-05-05 13:41:00	8630330696303481636	1.00000	10.69228	11.23252	10.66760	7.32846	4.39718	71.19064	76.31108	1.94428	76.35026	18.05932
2018-05-05 13:42:00	359043379931766700	1.00000	12.06031	12.31220	12.12183	11.47408	5.49879	4.01880	51.97963	6.99310	42.10209	34.10528
2018-05-05 13:43:00	8630330696303482444	0.00000	8.94155	9.15389	9.89013	10.52669	12.08762	1.49252	47.50592	7.11608	30.04292	55.49067
2018-05-05 13:44:00	863033069630348867	0.00000	9.36827	9.35426	12.99609	9.51566	8.64506	43.14011	48.09558	81.19094	4.08735	24.61575
2018-05-05 13:45:00	8630330696303481750	0.00000	9.92037	5.68874	11.41844	7.39262	12.47404	31.45093	93.92598	15.45209	45.43262	5.90704
2018-05-05 13:46:00	359043379931766882	1.00000	9.98852	14.40193	13.57970	9.38517	9.39972	19.97108	99.87509	87.51616	77.32198	61.29104
2018-05-05 13:47:00	8630330696303481495	1.00000	8.06344	12.80340	12.37600	7.48503	8.24041	47.03719	53.55020	75.68688	84.90374	65.92420
2018-05-05 13:48:00	8630330696303481925	1.00000	5.29557	12.87104	14.86537	7.44440	7.02464	95.97905	34.24584	0.12784	88.78834	95.71678
2018-05-05 13:49:00	359043379931766361	0.00000	9.20120	10.19114	10.96400	9.20023	12.03617	65.23343	86.20124	78.26998	53.46815	16.93985
2018-05-05 13:50:00	3590433799317661636	0.00000	14.82914	5.67748	11.56855	15.41429	7.25903	56.19522	9.71008	4.60498	35.43320	79.17519
2018-05-05 13:51:00	863033069630348719	1.00000	9.39923	12.31339	9.71864	8.08830	8.74404	74.95897	38.16627	36.20625	35.18820	48.21157
2018-05-05 13:52:00	8630330696303481396	0.00000	12.87422	7.60659	9.49433	11.27393	7.94873	36.73127	11.17963	6.84902	27.61824	65.13046
2018-05-05 13:53:00	3590433799317662006	1.00000	10.36442	13.88638	12.50826	9.47174	7.89405	29.69200	75.94538	2.57971	29.31239	86.24198
2018-05-05 13:54:00	3590433799317661370	0.00000	9.00476	10.69073	10.50081	12.55602	10.31836	28.56649	55.60947	55.53178	60.40378	18.06152
2018-05-05 13:55:00	3590433799317661339	1.00000	7.16531	9.68274	14.04684	12.06945	6.60770	54.33315	91.93479	30.92753	40.10620	4.99559
2018-05-05 13:56:00	8630330696303481230	1.00000	7.75254	16.78019	15.33171	10.04301	7.69569	43.06197	75.15598	63.40667	40.99362	3.56546
2018-05-05 13:57:00	3590433799317661305	1.00000	13.46833	10.73546	12.33196	10.86819	9.44676	58.87228	45.74362	72.32754	40.17111	18.95684
2018-05-05 13:58:00	3590433799317661941	1.00000	8.37285	11.70213	12.16277	8.61086	8.32429	85.73966	55.37996	75.15429	27.43356	15.14921
2018-05-05 13:59:00	8630330696303481164	0.00000	9.64119	9.55342	10.15964	8.96946	9.05139	24.75310	50.62702	38.61867	33.84483	90.75845
2018-05-05 14:00:00	359043379931766866	0.00000	11.63661	10.58758	12.51285	12.15726	7.03137	67.36973	21.76222	69.40151	13.84274	40.39668
2018-05-05 14:01:00	359043379931766353	0.00000	6.79782	8.01265	12.50285	13.57657	10.01830	66.93765	83.35962	36.49017	3.43371	79.54439
2018-05-05 14:02:00	8630330696303482212	1.00000	12.74561	7.37761	12.05461	9.91794	9.71090	48.84162	67.24889	39.76531	32.59224	96.47520
2018-05-05 14:03:00	8630330696303481669	1.00000	7.93297	12.18626	11.64629	9.63659	6.07352	90.49954	13.06681	9.74589	48.99535	29.70164
2018-05-05 14:04:00	863033069630348248	1.00000	9.23652	12.92009	10.22301	6.41542	7.34887	61.92867	6.94307	55.50177	64.71237	3.60006
2018-05-05 14:05:00	3590433799317661941	1.00000	8.77936	3.94597	12.47574	13.81838	10.48697	30.01912	7.14035	91.38449	47.88872	52.24534
2018-05-05 14:06:00	863033069630348859	1.00000	11.82942	7.49999	13.55285	9.35030	8.48659	34.02143	24.41983	81.40649	5.04052	79.33818
2018-05-05 14:07:00	3590433799317661446	1.00000	9.21780	12.51357	11.21511	11.51735	9.58827	40.44909	47.81941	3.21465	94.08567	58.44316
2018-05-05 14:08:00	359043379931766569	0.00000	12.00346	6.90188	12.04370	11.17837	3.94184	6.99764	75.88298	85.27482	11.13251	8.07580
2018-05-05 14:09:00	863033069630348529	1.00000	7.02712	9.82664	10.62134	9.73364	7.39909	56.57987	68.56010	80.46350	40.95743	42.66225
2018-05-05 14:10:00	8630330696303481768	0.00000	11.79334	10.74193	9.16702	8.81295	6.92164	14.25968	67.44837	4.19717	41.38014	54.62233
2018-05-05 14:11:00	3590433799317661008	0.00000	6.76149	6.25954	10.16224	16.59758	12.69878	6.03596	23.22387	56.30556	39.88489	98.13800
2018-05-05 14:12:00	3590433799317661081	1.00000	16.38432	12.26054	11.58080	7.17456	9.21680	3.64711	99.88678	54.43935	8.16472	77.17616
2018-05-05 14:13:00	359043379931766296	1.00000	14.15374	10.16909	16.10085	8.01843	7.78689	37.72321	63.16818	83.19683	12.71128	26.52982
2018-05-05 14:14:00	3590433799317661024	1.00000	10.04316	8.36024	11.96857	8.55377	6.50920	7.40481	90.47316	9.70175	80.15259	21.36345
2018-05-05 14:15:00	863033069630348917	1.00000	14.40783	10.38898	9.80618	9.37157	9.05768	48.84799	48.46585	57.94557	58.37077	52.52636
2018-05-05 14:16:00	863033069630348875	1.00000	12.08434	7.54257	12.11829	5.39422	9.91720	22.76901	96.78139	93.02779	64.55048	48.77030
2018-05-05 14:17:00	359043379931766585	0.00000	8.36544	9.51075	15.60637	14.43688	11.86213	73.74812	5.36523	87.07007	30.48867	20.04594
2018-05-05 14:18:00	863033069630348545	1.00000	8.11500	16.62158	11.32920	4.21616	9.07077	81.09681	70.95451	13.09981	24.53668	93.47606
2018-05-05 14:19:00	3590433799317661834	1.00000	8.06995	15.62099	13.48011	10.61088	9.07547	52.18252	16.98124	38.80321	65.03601	5.55439
2018-05-05 14:20:00	863033069630348883	1.00000	7.96581	10.86073	13.27673	7.71557	6.72012	26.70476	56.31759	30.28429	57.90095	43.35721
2018-05-05 14:21:00	863033069630348008	1.00000	7.95033	10.07440	16.24247	12.61959	8.67762	19.21456	7.97256	43.61086	82.14638	25.28580
2018-05-05 14:22:00	3590433799317662162	0.00000	13.19952	7.47781	14.63170	13.53386	9.43215	10.99070	54.58385	46.78417	66.44201	29.00173
2018-05-05 14:23:00	3590433799317661354	1.00000	9.78568	12.84626	8.27750	3.59384	8.26568	67.01586	72.18172	24.16352	99.35680	45.37423
2018-05-05 14:24:00	3590433799317661495	1.00000	13.24807	5.27175	12.04471	8.46744	8.20781	53.12139	54.03949	73.19410	97.63671	28.81177
2018-05-05 14:25:00	863033069630348453	1.00000	9.19397	13.19835	11.41796	10.19263	6.34001	9.51048	9.66055	67.73667	83.62924	87.96701
2018-05-05 14:26:00	3590433799317661768	1.00000	10.56190	9.69477	10.44936	8.52041	9.22579	95.00967	83.77426	73.81036	31.40807	15.22640
2018-05-05 14:27:00	359043379931766197	1.00000	4.74399	6.21373	13.02528	10.39873	8.52220	5.10079	24.82861	80.39731	99.25411	2.78937
2018-05-05 14:28:00	8630330696303481370	1.00000	13.46269	10.81112	12.97376	9.41562	10.60676	48.08025	49.50684	70.26798	67.19255	45.33370
2018-05-05 14:29:00	8630330696303482162	1.00000	13.02730	9.01446	11.07821	7.55498	11.04467	1.28690	63.15175	36.01939	8.81161	70.06796
2018-05-05 14:30:00	8630330696303481289	0.00000	13.63258	10.11930	14.36662	14.11204	7.26438	37.68809	67.28177	62.51237	16.57127	22.69646
2018-05-05 14:31:00	359043379931766411	1.00000	12.05166	15.80658	11.62776	6.35443	8.34068	48.78629	9.34253	61.82840	13.99080	62.90951
2018-05-05 14:32:00	3590433799317661065	0.00000	7.68153	5.40792	11.45268	11.21696	16.35071	9.08621	88.44885	58.85905	47.76604	30.16892
2018-05-05 14:33:00	359043379931766783	1.00000	8.33306	7.86483	13.83261	11.19420	8.10334	72.84619	87.84236	38.89798	48.15345	74.65230
2018-05-05 14:34:00	8630330696303482113	1.00000	11.84098	7.58999	14.02990	6.57505	10.04571	85.69931	35.33019	8.70263	22.31963	50.99395
2018-05-05 14:35:00	863033069630348347	0.00000	12.09294	7.95325	12.00936	13.47456	4.71426	53.36877	81.03735	84.51825	72.69166	64.02880
2018-05-05 14:36:00	3590433799317661149	1.00000	12.28266	9.56355	13.56209	5.54402	9.76823	5.72230	97.00576	59.33621	2.65957	3.33111
2018-05-05 14:37:00	3590433799317662253	1.00000	10.13099	10.17944	10.93897	6.88539	9.32186	74.32107	99.84057	57.66964	13.41495	78.13005
2018-05-05 14:38:00	863033069630348842	1.00000	8.24210	10.19212	12.80748	9.90662	8.97084	64.41884	36.37121	73.56991	19.84458	0.36212
2018-05-05 14:39:00	3590433799317662139	1.00000	11.40397	8.27857	12.08149	6.87316	8.16376	19.45205	86.54653	69.88637	92.43390	4.56121
2018-05-05 14:40:00	359043379931766973	1.00000	5.14694	12.30243	11.90995	9.77755	8.30329	9.67399	48.15212	41.66935	52.38961	42.68598
2018-05-05 14:41:00	8630330696303482097	0.00000	10.81342	10.18355	11.78601	11.01312	4.19623	61.08967	54.12582	66.63040	37.14678	39.21288
2018-05-05 14:42:00	359043379931766684	0.00000	12.04543	8.70825	12.27274	14.35017	9.00223	57.30016	53.64667	78.42914	93.53557	71.72057
2018-05-05 14:43:00	359043379931766809	1.00000	11.44909	7.71887	12.45346	5.74764	8.56186	6.55906	7.49095	2.74686	40.30271	24.45758
2018-05-05 14:44:00	8630330696303481149	0.00000	12.68992	4.98627	12.72419	9.46671	8.60994	19.71700	13.77172	40.95874	43.40440	44.13446
2018-05-05 14:45:00	863033069630348545	1.00000	7.98017	10.11996	14.73964	8.21204	7.18302	39.13598	34.32792	61.83682	65.06846	14.62848
2018-05-05 14:46:00	3590433799317661339	1.00000	8.09938	9.95489	12.94578	10.06727	7.99717	60.09321	39.08749	60.13669	99.19454	61.58943
2018-05-05 14:47:00	863033069630348859	1.00000	9.34635	11.38402	11.61602	9.02348	9.83272	63.17567	0.52189	22.27319	45.95583	69.70791
2018-05-05 14:48:00	3590433799317662469	1.00000	14.06454	6.42958	12.61680	10.61792	7.94138	16.03509	23.10315	63.17721	83.70051	16.06169
2018-05-05 14:49:00	3590433799317661024	1.00000	11.68106	7.63988	12.80713	7.71101	10.05467	43.70756	1.79514	83.61042	90.32114	89.95186
2018-05-05 14:50:00	8630330696303481149	1.00000	10.68485	11.53616	9.34158	8.86267	9.06158	37.14987	96.80267	23.68016	50.16199	31.15747
2018-05-05 14:51:00	8630330696303481222	1.00000	12.81022	7.46056	11.51283	9.98869	10.32648	14.53364	54.42576	15.34459	8.62673	37.60443
2018-05-05 14:52:00	359043379931766221	1.00000	11.61191	11.86185	10.92732	10.91613	8.67912	87.09766	77.55912	7.02621	53.20391	13.14922
2018-05-05 14:53:00	3590433799317661958	0.00000	10.70085	9.97271	9.59573	10.99136	9.63973	97.44094	85.67539	34.56115	30.77261	57.77921
2018-05-05 14:54:00	359043379931766650	0.00000	12.13461	9.43211	12.50361	8.49648	13.06329	11.15664	14.93293	88.67563	8.32899	92.76460
2018-05-05 14:55:00	8630330696303481081	1.00000	9.40297	13.42032	11.06082	10.82712	8.64413	27.15848	0.32047	15.51605	31.84557	5.40262
2018-05-05 14:56:00	3590433799317661883	0.00000	15.05368	6.08434	13.58813	7.13311	10.69893	45.61932	37.11637	12.46871	72.19991	13.44041
2018-05-05 14:57:00	359043379931766353	1.00000	7.98145	13.19343	13.10233	8.51411	8.86326	10.65773	5.11117	49.46373	50.03633	66.16151
2018-05-05 14:58:00	3590433799317662279	1.00000	9.14211	5.33521	13.35220	10.28823	7.93646	78.32360	39.48710	6.10452	65.17494	51.60931
2018-05-05 14:59:00	359043379931766858	1.00000	9.03132	9.64925	11.99093	10.03366	6.14235	82.60792	75.65985	92.77154	37.75637	28.44030
2018-05-05 15:00:00	3590433799317661123	1.00000	9.50564	13.09062	14.64871	9.41079	9.67997	32.96099	80.62542	52.77388	56.80287	49.81777
2018-05-05 15:01:00	3590433799317661453	1.00000	10.05251	3.28155	10.99051	8.14538	10.56741	81.99876	71.86205	56.57162	49.02836	13.68511
2018-05-05 15:02:00	8630330696303482428	1.00000	11.78609	5.64225	12.70144	10.31061	9.64240	62.66932	23.94049	65.79786	13.02971	83.66600
2018-05-05 15:03:00	3590433799317662113	0.00000	6.59478	9.83373	13.11694	14.11640	11.53396	54.65128	34.98290	71.78692	97.17334	0.03692
2018-05-05 15:04:00	8630330696303482477	0.00000	10.01889	8.74128	11.41043	14.19331	11.40585	47.93950	65.61267	6.24780	70.88245	88.32779
2018-05-05 15:05:00	3590433799317661529	1.00000	8.82689	12.97951	16.02790	7.45430	5.22713	92.65724	87.25888	91.27439	4.80993	73.30865
2018-05-05 15:06:00	3590433799317662121	1.00000	8.71693	13.70767	11.25479	7.94719	9.10654	56.76563	86.21133	59.13813	61.09228	69.34231
2018-05-05 15:07:00	863033069630348073	1.00000	9.80848	14.17345	12.10257	8.76929	7.18269	41.18643	33.19108	40.88971	4.44185	98.99873
2018-05-05 15:08:00	359043379931766130	1.00000	12.98196	7.00850	14.96777	6.77664	11.71734	89.74457	97.22585	86.66078	47.98082	75.00745
2018-05-05 15:09:00	3590433799317662451	1.00000	12.97218	4.40817	10.97822	9.38954	12.74433	1.42518	93.61093	79.78391	27.10261	8.18932
2018-05-05 15:10:00	3590433799317661495	1.00000	11.71515	8.68200	9.55351	8.10745	9.48734	41.25043	42.75415	2.45510	92.71622	23.98118
2018-05-05 15:11:00	3590433799317661578	0.00000	8.81699	5.93010	11.94556	14.70806	12.55074	59.66787	24.98889	34.93261	78.25723	54.18366
2018-05-05 15:12:00	8630330696303482444	1.00000	7.98182	16.11164	12.50179	11.26652	8.15360	69.32345	91.90117	80.16626	84.20335	56.28200
2018-05-05 15:13:00	359043379931766197	1.00000	7.62663	11.47222	11.22298	10.50042	9.53619	3.22835	42.73958	90.07925	53.82526	66.37270
2018-05-05 15:14:00	8630330696303481735	0.00000	8.72459	13.39237	16.79809	8.90948	11.08782	21.08668	62.44886	23.17888	54.22317	63.73493
2018-05-05 15:15:00	3590433799317661958	1.00000	10.45538	6.27283	9.73249	7.78291	10.39721	45.05446	30.01593	34.94498	83.79239	33.57101
2018-05-05 15:16:00	3590433799317661958	1.00000	9.86041	13.05604	9.08164	6.44498	9.94451	76.97893	8.42504	28.73847	11.75847	72.32533
2018-05-05 15:17:00	8630330696303481370	1.00000	7.96506	10.20546	11.17853	5.59005	9.23799	86.59548	35.06695	81.43104	38.18158	5.59376
2018-05-05 15:18:00	8630330696303482204	0.00000	12.16364	9.38329	12.55347	11.85478	6.66636	76.61155	99.88428	79.18353	28.52468	5.44317
2018-05-05 15:19:00	3590433799317661966	0.00000	7.90262	10.51238	11.09293	13.50217	13.01532	77.74086	2.22871	74.09430	83.85654	43.89010
2018-05-05 15:20:00	863033069630348917	1.00000	9.44803	9.18791	10.05312	6.77613	8.10582	15.10923	64.16115	7.85003	37.38825	35.24788
2018-05-05 15:21:00	359043379931766783	1.00000	8.92157	15.47369	12.23639	11.58860	11.04346	4.91013	90.32724	3.18076	84.17572	68.55672
2018-05-05 15:22:00	359043379931766288	1.00000	11.18723	10.43814	9.76681	8.96494	11.16759	8.16083	52.38396	86.21543	23.06553	43.00138
2018-05-05 15:23:00	3590433799317662444	1.00000	9.51138	5.81879	17.41292	9.55675	4.47408	32.07058	37.88490	0.35932	28.14599	48.56952
2018-05-05 15:24:00	359043379931766510	1.00000	8.64545	17.13935	14.18017	9.70054	8.30088	68.44908	98.15315	42.15971	86.71398	41.39583
2018-05-05 15:25:00	359043379931766320	0.00000	13.47285	7.78107	7.87381	11.83322	8.08046	49.39195	43.38670	35.97016	50.80798	33.26707
2018-05-05 15:26:00	3590433799317661255	1.00000	8.01244	14.18794	13.30990	6.64450	7.72348	49.61235	43.05014	38.08578	53.46007	94.81751
2018-05-05 15:27:00	863033069630348131	0.00000	8.14172	9.14552	14.04924	11.74283	14.53654	47.93751	8.39095	89.97523	54.89896	87.57536
2018-05-05 15:28:00	863033069630348313	0.00000	11.69843	6.34267	9.99674	9.92170	6.70746	67.86298	96.08953	33.28624	1.03204	26.89679
2018-05-05 15:29:00	359043379931766171	0.00000	13.13980	7.00635	10.60527	12.43581	8.76192	47.97397	28.43453	6.93477	88.48480	98.22224
2018-05-05 15:30:00	863033069630348636	0.00000	7.73045	8.80013	9.24736	11.64499	12.29570	44.23852	0.66887	9.40369	87.30740	64.70763
2018-05-05 15:31:00	359043379931766668	1.00000	14.25396	10.63673	11.84307	8.75318	10.27222	98.61365	67.72617	71.26874	18.37347	64.91775
2018-05-05 15:32:00	8630330696303482220	0.00000	12.55639	9.43949	13.05915	10.84314	12.64839	14.79709	98.72985	90.27077	66.29039	16.48311
2018-05-05 15:33:00	359043379931766304	0.00000	13.63670	10.39263	11.24961	14.23061	10.13866	84.43344	55.52733	92.57711	94.29711	43.03533
