ts	imei	mwra	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.android.documentsui	p.android.externalstorage	p.system	p.android.gms	p.android.vending	p.simulator	p.process.gapps	p.google	p.dogalize	p.katana	p.olauncher	p.android.defcontainer	p.browser.provider	p.inputmethod.latin	p.gms.persistent	p.notifier
2018-05-05 11:48:00	863033069630348917	1.00000	14.94480	12.84479	9.01158	7.15978	6.47323	8.97799	13.03360	42.25318	0.05776	57.63146	56.23873	22.31335	57.07989	34.74130	96.00563	84.47105	49.52435	46.43486	86.80326	0.01830
2018-05-05 11:49:00	3590433799317661875	1.00000	15.82539	12.64356	12.23274	10.59183	15.05436	6.62850	8.93985	67.75256	0.04724	52.31719	46.22550	46.36324	42.87598	7.43376	2.98304	99.10818	60.30586	18.26379	87.78994	43.42779
2018-05-05 11:50:00	863033069630348990	1.00000	14.85161	14.77805	13.59580	9.56356	9.62931	13.64045	15.57765	44.87434	0.39831	35.11359	55.17098	51.66373	32.60972	75.70940	89.69592	80.69791	9.25379	75.23936	50.46577	72.81111
2018-05-05 11:51:00	359043379931766486	0.00000	4.74910	9.37271	11.58101	9.61425	12.54829	14.43646	13.24044	49.54456	0.00201	44.55016	48.15622	20.53293	35.95517	16.71743	5.46919	42.36308	41.38003	43.26627	26.69832	26.42016
2018-05-05 11:52:00	8630330696303482402	1.00000	12.18785	12.21359	13.04977	10.76287	9.01932	9.40785	12.11532	75.09830	0.03092	63.36136	28.13729	36.99882	53.45486	3.69716	26.56066	69.23865	91.74222	2.84778	97.16071	44.30557
2018-05-05 11:53:00	8630330696303481487	1.00000	12.74980	12.85721	11.84091	8.56919	7.64100	12.61141	10.83513	40.07938	0.05860	62.98184	50.52856	58.30959	56.18636	12.23414	93.86932	4.18530	24.15603	56.49684	93.58732	7.59326
2018-05-05 11:54:00	863033069630348560	0.00000	12.08945	7.90521	12.94187	10.16657	11.56234	10.60576	6.04053	67.25334	0.00066	45.76309	63.66021	59.00784	34.49214	33.88288	61.00244	43.85001	48.51256	32.97459	19.16208	95.86599
2018-05-05 11:55:00	3590433799317662451	0.00000	10.03942	9.57728	12.30791	11.68214	8.98105	8.19966	15.46462	74.68247	0.00241	56.83520	55.65848	53.53922	64.80464	97.65817	89.99824	26.72903	70.98035	24.68140	95.39620	82.17212
2018-05-05 11:56:00	8630330696303481321	0.00000	13.72480	9.32404	9.89835	6.29254	12.08727	11.51307	7.12202	60.85806	0.00197	38.27375	57.37019	59.27619	76.25534	59.67646	7.47388	14.40416	54.09450	13.31584	22.47390	80.37470
2018-05-05 11:57:00	3590433799317662410	1.00000	12.67290	18.47806	12.66663	10.12955	10.41913	14.50224	7.76023	50.99049	16.09994	68.78634	45.58671	48.50670	41.20548	35.88195	8.34664	82.12717	69.42183	9.91275	45.74693	40.47077
2018-05-05 11:58:00	359043379931766015	1.00000	15.78195	11.89741	12.23971	10.58670	7.10304	10.87926	15.63878	55.26614	0.02262	60.81345	49.84613	47.88748	52.70945	70.03655	94.16276	14.15975	4.87974	64.56878	55.15555	8.38275
2018-05-05 11:59:00	359043379931766601	1.00000	12.63476	11.51166	8.47593	14.05921	6.42724	7.71088	11.83902	44.77251	0.01539	63.60377	42.53539	41.64104	68.43998	63.46626	39.08635	10.89070	17.40955	5.28260	67.99064	21.23618
2018-05-05 12:00:00	359043379931766478	1.00000	10.85476	10.93369	8.26900	15.66088	6.47899	6.78788	8.77401	51.18386	0.00875	59.57280	47.56266	26.23601	61.62273	55.47868	42.53077	93.95423	43.18177	16.07237	70.06316	1.05469
2018-05-05 12:01:00	863033069630348164	1.00000	11.60412	8.36682	6.40264	14.34154	6.08075	9.79614	8.20157	65.65826	0.00073	58.76689	32.18639	53.37620	58.61725	61.92629	66.02984	48.50338	56.72205	18.88518	88.51017	13.52805
2018-05-05 12:02:00	863033069630348438	1.00000	13.37688	11.61351	9.31930	14.18348	9.94240	8.82178	10.85759	59.76013	0.01703	42.57479	31.84634	43.79070	55.67925	10.65061	24.20512	28.06918	0.42369	54.41327	10.69604	1.33745
2018-05-05 12:03:00	8630330696303481008	0.00000	14.03230	10.95232	10.79845	8.39757	10.19879	14.97294	9.82253	38.28759	0.00892	51.41545	67.98915	59.98533	65.99240	49.26708	49.81395	57.16649	37.51694	5.49399	43.48207	23.08707
2018-05-05 12:04:00	8630330696303482071	1.00000	15.76968	15.90797	9.53689	10.39916	10.19489	6.73210	10.98174	70.69002	1.23240	58.33961	50.50563	68.05969	79.51895	51.35405	8.91972	73.68267	3.80255	85.54199	75.39357	23.69663
2018-05-05 12:05:00	8630330696303481214	1.00000	13.50532	10.88769	14.46103	10.29881	9.59950	11.56926	10.73399	40.07532	0.00841	42.25983	55.99174	62.06848	59.74673	82.92149	15.63916	18.68712	63.72431	98.22414	70.21519	62.18079
2018-05-05 12:06:00	8630330696303481479	1.00000	10.71822	14.20910	10.30321	12.85438	8.72578	9.64201	7.20897	37.93554	0.22561	78.96930	53.94445	29.40982	42.93572	47.81589	25.24570	43.24648	25.49082	1.90371	70.78087	96.36275
2018-05-05 12:07:00	8630330696303481412	1.00000	14.89066	15.73433	10.04236	12.43879	10.57847	8.40789	6.98674	75.55345	1.03582	68.84457	37.76239	21.00431	38.99179	46.17576	8.88867	96.31345	86.59094	71.50273	22.23964	59.07296
2018-05-05 12:08:00	3590433799317661958	1.00000	11.90351	12.05394	13.19284	11.78603	8.78284	13.63001	10.67622	44.29764	0.02643	60.39293	73.30192	51.63545	33.42288	54.92873	5.58297	77.38116	50.56243	59.76345	92.60929	96.01625
2018-05-05 12:09:00	8630330696303481602	1.00000	15.66109	11.08367	7.55156	12.30211	10.85216	11.39302	8.48415	76.71515	0.01016	53.04076	49.80236	26.48398	39.26936	36.83877	12.87924	60.65578	29.12666	22.36351	10.10812	12.80887
2018-05-05 12:10:00	359043379931766643	0.00000	10.68030	7.77906	16.08035	12.07643	12.57493	8.88453	8.22336	67.24061	0.00063	62.19523	51.61509	53.65568	59.49251	34.77597	49.36342	27.36849	74.43490	59.20839	54.20635	8.72872
2018-05-05 12:11:00	3590433799317661115	0.00000	6.28794	7.75582	12.70875	7.25580	14.10788	18.56048	14.28283	83.92140	0.00058	39.87227	33.14229	45.88977	91.43076	67.49022	27.08905	35.97687	29.54948	84.79626	10.44386	54.22812
2018-05-05 12:12:00	3590433799317661040	0.00000	8.48035	9.08148	11.33607	8.69057	12.24863	12.44902	12.23916	56.27755	0.00161	76.77401	55.08646	57.65189	71.09260	10.90469	24.47256	48.09921	47.54552	41.40016	26.29389	89.04455
2018-05-05 12:13:00	8630330696303481800	0.00000	9.02032	11.96627	9.07665	5.67728	7.26393	9.32215	13.04725	53.46179	0.02402	52.14889	48.44399	38.12100	85.04954	17.29453	67.23394	36.88682	59.36390	55.94496	53.78786	88.77075
2018-05-05 12:14:00	3590433799317662022	1.00000	9.46073	14.01494	11.09763	7.15342	8.40216	12.42578	8.39941	40.88675	0.18591	31.46019	47.28321	51.72996	34.77508	13.47425	94.99275	38.03656	94.62210	34.85975	13.50749	62.95796
2018-05-05 12:15:00	8630330696303481974	0.00000	9.34885	8.35743	13.39620	7.41575	12.65120	12.67230	11.92981	55.48232	0.00093	38.93725	56.70940	24.99467	33.77558	80.25786	95.69712	27.40155	88.11729	0.70817	40.06115	30.69195
2018-05-05 12:16:00	3590433799317662444	1.00000	8.62335	14.61633	9.34006	6.64153	6.88010	13.99748	10.38861	55.69740	0.33889	53.81095	55.74052	46.52172	43.03953	75.46969	91.51279	83.87038	53.76739	26.58269	94.66457	72.19089
2018-05-05 12:17:00	863033069630348305	1.00000	11.15551	13.08233	11.10604	9.07105	8.34532	12.41539	12.78938	41.28302	0.07316	76.03126	52.05780	50.23257	40.43710	62.58123	29.81935	15.80259	72.22211	69.72867	17.54897	56.75599
2018-05-05 12:18:00	3590433799317662204	0.00000	13.32917	6.22720	11.10566	3.30352	8.34603	10.45975	6.92202	54.47905	0.00029	46.37809	56.54324	57.84802	63.65306	2.47293	63.83946	20.39827	21.29900	69.56213	0.35444	22.53985
2018-05-05 12:19:00	359043379931766361	0.00000	7.65763	9.88138	13.28439	6.26913	15.69452	10.95376	13.11720	56.10890	0.00323	60.84072	46.05797	29.50810	52.47439	18.91407	43.38244	79.20162	12.24535	91.43117	59.12361	4.11544
2018-05-05 12:20:00	863033069630348628	1.00000	14.22358	13.09355	4.22539	13.42950	6.64640	13.56657	6.38053	60.23311	0.07393	46.71030	33.60696	49.76083	62.11174	67.52222	40.04079	24.26507	3.22541	32.42624	55.80189	42.00366
2018-05-05 12:21:00	3590433799317662378	0.00000	10.83228	14.35716	11.73417	8.92955	11.28209	6.72309	8.29521	71.71889	0.26147	38.52729	33.21293	58.44661	60.87981	17.39039	9.48468	74.82157	47.71010	37.02415	18.97884	29.81530
2018-05-05 12:22:00	359043379931766510	0.00000	12.41748	12.06603	13.50009	8.43969	9.61217	10.77727	12.00655	38.35651	0.02674	60.58681	55.19993	37.77010	39.51819	6.39569	27.36062	8.12940	6.10883	80.57387	52.13038	55.81448
2018-05-05 12:23:00	863033069630348891	1.00000	11.10428	15.64086	10.08926	6.95025	8.24028	14.83119	11.36119	46.61340	0.94346	61.15390	59.36357	57.30108	44.08603	14.02532	40.81991	65.58820	21.07089	60.09715	8.94544	7.46411
2018-05-05 12:24:00	3590433799317661255	1.00000	9.71017	13.35945	10.38085	12.68048	5.64879	5.70909	10.42361	24.45707	0.09655	38.36810	71.81486	49.87216	42.73902	27.75931	84.01312	44.28037	50.57643	57.35705	23.41879	84.75871
2018-05-05 12:25:00	8630330696303482402	1.00000	12.74018	15.15545	7.43443	8.01732	8.62047	10.72857	7.74587	34.44691	0.58084	41.57899	38.61095	58.20171	77.72662	31.82869	68.73794	11.31880	52.65692	7.77815	85.07023	71.39292
2018-05-05 12:26:00	863033069630348677	0.00000	11.40625	12.27074	12.88125	10.15785	10.22174	7.94562	9.77544	60.24976	0.03261	23.78549	69.10781	68.77616	42.95157	42.02356	43.26322	37.21624	98.30508	9.35528	12.09117	45.16023
2018-05-05 12:27:00	359043379931766775	0.00000	6.17786	7.42085	9.43545	8.74544	13.60339	8.91761	10.82486	49.67646	0.00033	50.15512	54.58190	33.16119	41.46239	21.69965	81.21493	66.89345	91.15830	76.97419	80.50415	89.80872
2018-05-05 12:28:00	863033069630348693	0.00000	6.79692	8.83985	11.02627	7.52841	12.63179	16.20131	13.60053	72.39165	0.00131	42.54537	53.55369	68.69478	81.38616	95.23121	90.48523	40.48447	57.98156	41.72336	40.77322	25.80354
2018-05-05 12:29:00	3590433799317661941	1.00000	13.18319	13.79251	12.99539	9.23796	7.89106	15.70309	11.07926	58.05565	0.14864	36.20556	39.94152	62.22202	56.58397	64.30849	84.11883	94.21089	61.31147	81.72057	20.23831	23.37718
2018-05-05 12:30:00	863033069630348263	1.00000	10.65633	12.00535	7.40012	11.29533	7.62451	10.06078	7.76815	55.42956	0.02506	51.42038	43.23883	20.42263	61.19400	64.14927	28.15261	13.99012	24.51456	94.71783	91.65801	94.37484
2018-05-05 12:31:00	863033069630348891	0.00000	8.39185	7.82481	17.31391	10.88493	11.16132	13.13557	11.06223	58.31901	0.00067	62.88162	62.25039	36.50202	51.31229	86.69597	50.67554	59.21793	44.68362	23.32171	58.42164	42.83306
2018-05-05 12:32:00	3590433799317662345	1.00000	8.91920	10.13280	7.26618	4.92141	5.58034	12.90605	12.08608	49.19144	0.00401	24.44019	56.15205	48.35503	57.52549	20.31480	11.99801	31.94126	78.74957	74.46600	34.34955	7.45870
2018-05-05 12:33:00	3590433799317661594	1.00000	12.96957	8.80449	6.04099	15.97021	9.15818	9.86820	9.47506	67.61572	0.00120	52.01630	54.60411	44.45415	71.78660	88.21667	12.27490	90.75990	80.03448	17.43134	52.97855	34.82917
2018-05-05 12:34:00	863033069630348495	1.00000	15.12879	13.16314	11.64134	10.86672	6.60164	11.66780	8.83325	57.87833	0.07942	75.57461	64.30419	35.52063	73.75791	85.91299	30.96460	30.31768	42.66593	11.39594	45.46127	7.37411
2018-05-05 12:35:00	8630330696303481909	1.00000	14.59189	13.49232	10.62897	12.44343	9.95778	8.06581	11.55105	42.72239	0.11017	61.22268	33.65868	31.79499	57.54149	92.57652	92.89821	5.38347	37.04616	13.01434	47.86701	89.12309
2018-05-05 12:36:00	8630330696303481081	0.00000	11.27136	7.44421	13.91343	10.20145	11.43721	12.06732	5.43185	54.33866	0.00050	52.61833	23.18107	45.19403	31.42435	49.94619	16.65177	64.30845	88.46537	3.86278	7.39805	66.73209
2018-05-05 12:37:00	359043379931766551	0.00000	11.76157	10.01991	13.18388	11.13065	13.72712	15.48022	7.59953	65.35156	0.00364	23.73695	42.09736	51.23429	57.93975	23.20820	28.78998	19.52305	85.19411	80.78794	53.00678	64.51126
2018-05-05 12:38:00	3590433799317661313	1.00000	12.55735	6.60507	11.71626	4.26382	9.57454	13.34987	9.76893	56.41083	0.00038	60.45725	39.51368	51.07582	38.27464	70.63883	94.73426	84.00370	60.42599	36.65654	25.30163	32.87909
2018-05-05 12:39:00	359043379931766080	0.00000	8.57859	7.52877	13.16685	7.16152	13.17498	8.76131	11.99123	55.58453	0.00060	83.66358	52.07746	51.17418	52.09050	87.69861	33.38005	54.59531	46.25600	15.35250	44.27982	33.91188
2018-05-05 12:40:00	863033069630348701	1.00000	9.88214	14.71116	11.40558	8.10290	8.96855	14.31093	10.62305	57.21028	0.37251	64.04446	47.27478	49.76869	59.21353	53.56866	31.87725	52.98049	22.69492	18.59755	8.35382	60.94155
2018-05-05 12:41:00	3590433799317661669	0.00000	8.35761	11.14561	10.64102	9.13286	12.77315	14.18430	13.17725	29.57483	0.01067	46.47670	49.67538	23.17244	44.41323	18.35485	51.92292	52.42864	49.47008	79.96357	30.14005	40.53976
2018-05-05 12:42:00	863033069630348818	0.00000	13.25103	10.79761	10.37420	9.19033	9.32385	13.12461	7.82366	42.33808	0.00756	58.51083	54.40356	56.38651	44.93285	26.86090	49.21280	82.43752	19.72440	26.63931	7.88509	10.77372
2018-05-05 12:43:00	863033069630348180	0.00000	10.70511	9.09565	13.03775	8.58301	12.56298	14.34237	9.90713	33.72630	0.00157	57.00062	54.50469	48.94434	60.47107	10.81696	46.84075	51.38088	41.86535	94.30137	6.40811	85.99954
2018-05-05 12:44:00	359043379931766049	0.00000	8.94920	9.53818	10.12175	8.96274	10.44663	12.98949	11.94041	45.80472	0.00230	54.14791	49.27718	66.20354	45.94125	28.11447	97.44678	69.89089	17.63583	54.23986	44.17689	54.13042
2018-05-05 12:45:00	8630330696303481255	1.00000	12.68632	10.39454	13.06573	9.02062	8.26477	13.38978	12.95895	67.52243	0.00546	75.50540	63.89893	59.67744	51.16081	35.31548	61.01913	43.19324	74.01294	93.02335	31.27107	85.91122
2018-05-05 12:46:00	8630330696303481842	1.00000	14.98155	11.95143	7.80404	11.62510	9.31285	8.13615	10.31747	69.93039	0.02385	63.49450	61.31085	36.94731	41.14476	75.75344	19.80380	76.77865	70.29554	41.79695	14.22722	73.42516
2018-05-05 12:47:00	3590433799317661057	0.00000	13.13061	7.67606	12.72371	9.00125	10.43678	15.93762	8.48068	46.86046	0.00054	70.95526	43.83764	67.05418	64.60517	88.02541	17.00433	45.50587	4.18687	49.81876	77.73590	63.24730
2018-05-05 12:48:00	8630330696303481602	1.00000	14.78289	17.12467	11.57505	11.50987	8.21390	10.24761	9.81243	55.86597	4.15978	47.69076	58.97160	67.55229	36.89779	21.04000	95.35240	55.60006	24.84914	26.97241	19.36548	47.55676
2018-05-05 12:49:00	3590433799317662493	1.00000	12.68340	13.34630	11.50017	10.14999	7.91587	10.97616	12.04950	67.15960	0.09523	66.16145	44.24313	37.88850	66.31976	80.72980	13.37852	86.02890	59.84676	61.04057	30.67329	25.27240
2018-05-05 12:50:00	3590433799317661008	1.00000	15.46902	12.43670	8.86425	9.86342	10.61109	10.59659	9.10729	60.76629	0.03849	71.35261	40.18841	72.55468	53.89595	4.14014	15.98972	72.96800	73.02830	8.11374	54.83994	89.29300
2018-05-05 12:51:00	3590433799317661610	0.00000	8.81514	7.92882	13.34360	7.12661	13.25729	10.95808	12.19427	47.97261	0.00066	48.53661	56.91254	34.53470	49.02501	25.39942	8.94184	76.16203	55.22141	69.69657	36.19163	81.35901
2018-05-05 12:52:00	8630330696303482485	0.00000	8.98599	8.87672	12.43256	11.21613	12.73423	10.56525	14.85605	35.93994	0.00120	59.48412	31.93069	71.19133	36.58041	52.75533	9.08270	28.69773	49.75758	61.50379	4.00688	34.42771
2018-05-05 12:53:00	863033069630348396	0.00000	9.22796	9.03961	13.32504	11.78910	11.07966	13.26361	15.40012	46.39677	0.00140	66.86088	41.40806	60.96934	65.21787	82.34285	31.15265	48.21645	95.17362	61.80019	32.49570	3.26455
2018-05-05 12:54:00	8630330696303481420	1.00000	14.30770	11.49873	11.54161	8.32741	7.24530	8.06342	13.30289	71.62791	0.01532	58.07182	63.51199	40.64720	62.30327	1.62513	13.09990	12.68974	62.67399	68.69134	56.37698	55.34363
2018-05-05 12:55:00	359043379931766122	1.00000	10.66586	12.36616	7.37955	10.65118	6.36355	6.61332	8.45538	41.31852	0.03612	44.66509	53.11965	42.84004	25.35494	74.57384	81.97930	84.84006	10.71730	34.77508	12.34942	34.11329
2018-05-05 12:56:00	8630330696303481016	1.00000	13.41948	10.60611	13.35847	7.47996	11.68453	12.57839	13.94605	61.32081	0.00641	40.14894	45.01501	30.78940	26.86460	80.31901	84.32628	8.25350	92.42217	29.87633	80.13541	49.52086
2018-05-05 12:57:00	359043379931766569	0.00000	11.56946	11.85580	7.45268	11.63111	7.32653	8.18014	8.32191	65.70349	0.02158	53.09397	63.01431	57.32254	47.84659	33.44146	14.07358	43.82093	47.39595	45.98590	93.25076	72.36294
2018-05-05 12:58:00	3590433799317661180	0.00000	16.26874	8.28887	12.26888	8.75244	13.65803	14.64569	8.06936	67.07408	0.00083	66.93718	46.00742	38.22329	55.25116	30.92578	26.39173	33.26657	67.20723	94.07779	22.77758	69.66749
2018-05-05 12:59:00	8630330696303482196	1.00000	11.07495	12.12464	13.53549	9.02595	8.52772	12.88483	12.14788	67.53742	0.02815	40.67818	47.47810	40.45324	57.55100	87.49268	7.65587	96.35674	23.29581	99.87422	94.15785	7.22319
2018-05-05 13:00:00	3590433799317662279	1.00000	10.03778	11.35464	5.21812	11.69867	4.22063	10.04228	7.75468	59.06631	0.01320	48.24714	33.21027	50.20599	38.06593	33.17518	65.73197	35.65738	22.09715	72.29698	0.52954	46.75573
2018-05-05 13:01:00	3590433799317662311	0.00000	9.18983	7.34235	12.55384	7.76102	14.59786	9.78123	6.77121	55.30784	0.00055	40.46849	42.30343	38.96813	63.98625	29.04309	83.64268	15.68350	46.55799	36.84161	0.43701	76.02564
2018-05-05 13:02:00	8630330696303481529	1.00000	15.26738	13.91716	11.23083	8.90589	11.56958	8.52557	8.57223	54.37647	0.16838	57.24748	75.56098	58.19949	61.61290	15.39053	58.77587	78.37797	19.62303	56.09137	23.99244	50.85620
2018-05-05 13:03:00	359043379931766510	1.00000	11.17265	11.82122	9.48108	13.19512	8.86232	4.90041	8.04209	81.28738	0.02079	53.07799	44.37862	67.00797	36.83100	44.64645	88.55249	65.88088	72.25928	96.02010	2.27368	74.87973
2018-05-05 13:04:00	3590433799317662048	1.00000	12.24869	13.98428	13.52371	9.24857	11.52986	14.35880	10.73430	83.64443	0.18018	58.71655	62.27495	46.39849	58.17226	22.21756	28.66357	2.16004	3.42183	8.62212	40.44552	90.61584
2018-05-05 13:05:00	8630330696303482147	0.00000	12.43331	6.80343	12.68603	10.81903	11.17437	13.27960	6.79000	37.75907	0.00045	82.07042	51.48416	38.30347	31.07219	5.50726	96.82800	61.91596	4.85699	53.64628	75.05419	8.80428
2018-05-05 13:06:00	8630330696303481651	0.00000	9.90332	10.04786	13.58517	7.61079	13.41602	9.06460	11.94908	53.36321	0.00384	58.42729	57.49737	50.35715	39.12415	9.21180	66.07105	74.93535	96.81804	72.59108	17.03494	57.43217
2018-05-05 13:07:00	8630330696303481800	0.00000	12.33581	9.30120	14.84326	12.39245	11.82376	14.76198	7.41822	64.92448	0.00192	68.46771	64.69357	52.40066	10.13856	1.38343	93.37208	35.44915	58.43592	46.75249	34.83607	35.33454
2018-05-05 13:08:00	359043379931766841	0.00000	9.51197	9.17052	11.20525	10.90354	11.40279	14.06320	8.55923	59.45980	0.00189	44.36540	37.39575	59.06606	79.48565	29.43271	20.50386	5.58890	44.00480	90.53725	24.50818	35.65455
2018-05-05 13:09:00	8630330696303481024	1.00000	13.47147	15.87629	11.13908	8.72972	9.30525	13.93313	10.65855	50.28402	1.19397	49.31755	51.00427	71.80122	56.33945	68.50460	3.47172	38.07216	87.28611	55.71290	39.39843	39.30104
2018-05-05 13:10:00	359043379931766593	1.00000	13.27860	15.67808	8.99334	10.27977	9.30979	9.05886	8.98280	52.60413	0.97919	59.24561	72.79750	56.59172	32.13273	92.08513	71.00156	92.63034	61.65074	67.72907	63.82257	71.51392
2018-05-05 13:11:00	359043379931766692	1.00000	11.06507	12.81926	8.68552	11.63955	8.63992	8.00263	7.03161	48.50809	0.05638	73.66169	30.44156	55.18782	63.57228	4.65947	69.29536	27.52637	8.23017	15.24130	35.41147	69.83856
2018-05-05 13:12:00	8630330696303482014	0.00000	12.72744	9.31328	10.81464	7.22124	12.98572	10.63171	11.69508	46.87250	0.00194	44.35748	36.36812	37.38277	37.57044	32.62239	63.35012	60.60483	72.75159	24.40583	98.73071	94.84813
2018-05-05 13:13:00	863033069630348586	0.00000	13.30319	11.30672	12.82786	8.42690	10.14126	14.36984	13.91513	38.01386	0.01252	43.27855	48.08459	26.68925	73.27055	2.52617	34.31589	54.59935	40.15365	94.45429	86.48325	28.88409
2018-05-05 13:14:00	8630330696303482154	0.00000	13.56846	9.03396	13.64492	11.14210	9.27756	15.17399	6.22047	33.95792	0.00149	69.63564	54.34549	49.61293	34.69088	69.65161	65.47031	57.60789	6.71266	94.69440	76.71939	92.99699
2018-05-05 13:15:00	8630330696303482212	0.00000	11.04839	10.28799	11.51968	11.64154	13.86258	8.62383	11.63372	39.56007	0.00471	50.80371	44.97774	31.33891	68.91550	89.16067	21.98966	34.20822	79.72231	87.36129	61.81153	21.56358
2018-05-05 13:16:00	359043379931766767	1.00000	12.14681	7.90208	11.37232	5.02478	10.43839	10.29460	14.79397	52.44540	0.00065	43.01005	30.25453	32.68005	67.83698	79.31808	79.82722	96.55316	54.10346	13.83553	11.81081	42.42241
2018-05-05 13:17:00	3590433799317661537	1.00000	13.14371	10.90497	14.72260	10.71613	10.54738	10.36977	12.47147	50.32093	0.00843	50.53819	68.42652	72.54153	56.43721	6.85473	88.73718	38.50890	73.09839	60.32527	75.04247	66.76720
2018-05-05 13:18:00	3590433799317661263	0.00000	12.38073	10.16427	10.19368	10.87724	14.99217	10.46603	8.00670	55.37927	0.00427	45.80211	31.57233	58.70856	57.64356	47.93491	39.23321	95.82226	78.63862	55.45845	33.73746	0.95609
2018-05-05 13:19:00	8630330696303482238	1.00000	14.65910	9.67704	8.33763	14.54655	9.45321	6.28000	12.09878	51.69361	0.00257	57.24618	51.28301	16.04451	60.73304	23.62608	54.29601	1.95612	51.13071	94.09049	85.38361	19.83992
2018-05-05 13:20:00	8630330696303481982	0.00000	9.30727	8.28919	13.24732	7.42359	13.57525	15.63771	11.54982	60.98679	0.00093	51.85803	89.18503	34.62774	40.02130	71.51414	89.75523	16.02728	80.64942	44.88189	87.80675	79.24074
